"","Marital.status2","Marital.statusOthers","Application.mode12","Application.mode14","Application.mode8","Application.modeOthers","Application.order","Course2","Course3","Course4","Course5","Course6","Course7","Course8","Course9","Course10","Course11","Course12","Course13","Course14","Course15","Course16","Course17","Daytime.evening.attendance1","Previous.qualification12","Previous.qualification14","Previous.qualificationOthers","Nacionality14","Nacionality9","NacionalityOthers","Mother.s.qualification13","Mother.s.qualification22","Mother.s.qualification23","Mother.s.qualification3","Mother.s.qualificationOthers","Father.s.qualification14","Father.s.qualification24","Father.s.qualification27","Father.s.qualification28","Father.s.qualification3","Father.s.qualificationOthers","Mother.s.occupation3","Mother.s.occupation4","Mother.s.occupation5","Mother.s.occupation6","Mother.s.occupation8","Mother.s.occupationOthers","Father.s.occupation11","Father.s.occupation4","Father.s.occupation5","Father.s.occupation6","Father.s.occupation7","Father.s.occupation8","Father.s.occupation9","Father.s.occupationOthers","Displaced1","Educational.special.needs1","Debtor1","Tuition.fees.up.to.date1","Gender1","Scholarship.holder1","Age.at.enrollment","International1","Curricular.units.1st.sem..credited.","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..evaluations.","Curricular.units.1st.sem..approved.","Curricular.units.1st.sem..grade.","Curricular.units.1st.sem..without.evaluations.","Curricular.units.2nd.sem..credited.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..evaluations.","Curricular.units.2nd.sem..approved.","Curricular.units.2nd.sem..grade.","Curricular.units.2nd.sem..without.evaluations.","Unemployment.rate","Inflation.rate","GDP","TargetGraduate"
"3338",0,0,0,0,1,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0566037735849057,0,0,0.230769230769231,0.177777777777778,0.115384615384615,0.653421633554084,0,0,0.260869565217391,0.333333333333333,0.1,0.565384615384615,0,0.593023255813953,1,0.311756935270806,0
"3339",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0188679245283019,0,0,0.269230769230769,0.155555555555556,0.230769230769231,0.671081677704194,0,0,0.304347826086957,0.212121212121212,0.3,0.682051282051282,0,0,0.755555555555556,0.578599735799207,1
"3340",0,0,0,0,0,1,0.166666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.0377358490566038,0,0,0.230769230769231,0.177777777777778,0.230769230769231,0.67360454115421,0,0,0.260869565217391,0.272727272727273,0.3,0.726923076923077,0,0.558139534883721,0.288888888888889,0.772787318361955,1
"3341",0,0,0,0,0,0,0.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918604651162791,0.8,0,0
"3342",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.0566037735849057,0,0,0.230769230769231,0.155555555555556,0.230769230769231,0.719016083254494,0,0,0.260869565217391,0.242424242424242,0.3,0.708974358974359,0,0.151162790697675,0.488888888888889,1,1
"3343",0,0,0,1,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.0566037735849057,0,0,0.230769230769231,0.133333333333333,0.230769230769231,0.653421633554084,0,0,0.260869565217391,0.212121212121212,0.3,0.753846153846154,0,0.558139534883721,0.288888888888889,0.772787318361955,1
"3344",0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0566037735849057,0,0,0.230769230769231,0.222222222222222,0.153846153846154,0.556291390728477,0,0,0.260869565217391,0.242424242424242,0.2,0.632692307692308,0,0,0.755555555555556,0.578599735799207,1
"3345",0,0,0,0,0,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.207547169811321,0,0,0.192307692307692,0.155555555555556,0.192307692307692,0.726584673604541,0,0,0.217391304347826,0.212121212121212,0.25,0.707692307692308,0,1,0.244444444444444,0.414795244385733,1
"3346",0,1,0,0,0,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.490566037735849,0,0,0.269230769230769,0.155555555555556,0.115384615384615,0.732891832229581,0.0833333333333333,0,0.304347826086957,0.212121212121212,0,0,0,1,0.244444444444444,0.414795244385733,0
"3347",0,0,0,0,1,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0377358490566038,0,0,0.230769230769231,0.133333333333333,0.230769230769231,0.724061810154525,0,0,0.260869565217391,0.272727272727273,0.3,0.735897435897436,0,0.151162790697675,0.488888888888889,1,1
"3348",0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0.0188679245283019,0,0,0.192307692307692,0.177777777777778,0.192307692307692,0.675496688741722,0,0,0.217391304347826,0.212121212121212,0.25,0.619230769230769,0,0.732558139534884,0.111111111111111,0.640686922060766,1
"3349",0,0,0,0,1,0,0.666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0566037735849057,0,0,0.230769230769231,0.133333333333333,0.230769230769231,0.582781456953642,0,0,0.260869565217391,0.242424242424242,0.2,0.686538461538461,0,0.209302325581395,0,0.124174372523118,1
"3350",0,0,0,0,0,1,0.166666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0754716981132075,0,0.15,0.384615384615385,0.222222222222222,0.384615384615385,0.688741721854305,0,0.263157894736842,0.478260869565217,0.333333333333333,0.5,0.613846153846154,0,0.406976744186047,0.311111111111111,0.803170409511229,0
"3351",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0188679245283019,0,0,0.230769230769231,0,0,0,0,0,0.260869565217391,0,0,0,0,0,0.755555555555556,0.578599735799207,0
"3352",0,0,0,0,0,0,0.166666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0188679245283019,0,0,0.192307692307692,0.133333333333333,0.153846153846154,0.728476821192053,0,0,0.217391304347826,0.242424242424242,0.25,0.8,0,0,0.755555555555556,0.578599735799207,1
"3353",1,0,1,0,0,0,0.166666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.226415094339623,0,0.65,0.692307692307692,0.444444444444444,0.692307692307692,0.818248712288447,0,0.578947368421053,0.565217391304348,0.393939393939394,0.65,0.824260355029586,0,0.918604651162791,0.8,0,1
"3354",0,0,0,0,0,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0377358490566038,0,0,0.307692307692308,0.2,0.307692307692308,0.730132450331126,0.0833333333333333,0,0.347826086956522,0.272727272727273,0.4,0.742067307692308,0.0833333333333333,0.209302325581395,0,0.124174372523118,1
"3355",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.0566037735849057,0,0,0.192307692307692,0.155555555555556,0.153846153846154,0.582781456953642,0,0,0.217391304347826,0.212121212121212,0.2,0.619230769230769,0,0.209302325581395,0,0.124174372523118,1
"3356",0,0,0,0,1,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.0377358490566038,0,0,0.269230769230769,0,0,0,0,0,0.304347826086957,0,0,0,0,0.406976744186047,0.311111111111111,0.803170409511229,0
"3357",0,0,1,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.132075471698113,0,0,0.307692307692308,0.244444444444444,0.269230769230769,0.668306527909177,0,0,0.347826086956522,0.333333333333333,0.35,0.679230769230769,0,0.593023255813953,1,0.311756935270806,1
"3358",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.113207547169811,0,0,0.269230769230769,0.155555555555556,0.230769230769231,0.714348785871965,0,0,0.304347826086957,0.212121212121212,0.3,0.726025641025641,0,0,0.755555555555556,0.578599735799207,1
"3359",0,0,0,0,0,0,0.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558139534883721,0.288888888888889,0.772787318361955,1
"3360",0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0188679245283019,0,0,0.269230769230769,0.177777777777778,0.269230769230769,0.711447492904447,0,0,0.347826086956522,0.242424242424242,0.4,0.824519230769231,0,1,0.244444444444444,0.414795244385733,1
"3361",1,0,0,0,0,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.30188679245283,0,0.05,0.192307692307692,0.244444444444444,0.0769230769230769,0.609271523178808,0.0833333333333333,0.0526315789473684,0.217391304347826,0.242424242424242,0.1,0.646153846153846,0,0.209302325581395,0,0.124174372523118,0
"3362",0,0,0,0,1,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0754716981132075,0,0,0.230769230769231,0.133333333333333,0.192307692307692,0.688741721854305,0,0,0.260869565217391,0.212121212121212,0.3,0.691025641025641,0,0.151162790697675,0.488888888888889,1,1
"3363",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0.0188679245283019,0,0,0.269230769230769,0.155555555555556,0.269230769230769,0.855250709555345,0,0,0.347826086956522,0.272727272727273,0,0,0,1,0.244444444444444,0.414795244385733,0
"3364",0,0,0,0,1,0,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0188679245283019,0,0,0.192307692307692,0.244444444444444,0.192307692307692,0.600441501103753,0,0,0.217391304347826,0.242424242424242,0.25,0.646153846153846,0,0.732558139534884,0.111111111111111,0.640686922060766,1
"3365",0,0,0,0,1,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0566037735849057,0,0,0.230769230769231,0.133333333333333,0.230769230769231,0.609271523178808,0,0,0.260869565217391,0.272727272727273,0.1,0.7,0,0.372093023255814,0.488888888888889,0.766182298546896,0
"3366",0,1,1,0,0,0,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.320754716981132,0,0,0.230769230769231,0.2,0,0,0,0,0.260869565217391,0.181818181818182,0,0,0,1,0.244444444444444,0.414795244385733,0
"3367",0,0,0,0,1,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0566037735849057,0,0,0.192307692307692,0,0,0,0,0,0.217391304347826,0,0,0,0,0.406976744186047,0.311111111111111,0.803170409511229,0
"3368",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.0754716981132075,0,0,0.230769230769231,0.133333333333333,0.230769230769231,0.71523178807947,0,0,0.260869565217391,0.181818181818182,0.3,0.762820512820513,0,0.593023255813953,1,0.311756935270806,1
"3369",0,0,0,0,0,1,0.166666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0566037735849057,0,0.15,0.230769230769231,0.133333333333333,0.230769230769231,0.67991169977925,0,0.105263157894737,0.260869565217391,0.181818181818182,0.3,0.691025641025641,0,0.732558139534884,0.111111111111111,0.640686922060766,1
"3370",0,0,0,1,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.377358490566038,0,0.95,0.807692307692308,0.466666666666667,0.807692307692308,0.660990223904131,0,0.68421052631579,0.826086956521739,0.575757575757576,0.95,0.65748987854251,0,0.558139534883721,0.288888888888889,0.772787318361955,1
"3371",0,0,0,0,1,0,0.166666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.0566037735849057,0,0,0.230769230769231,0.266666666666667,0.153846153846154,0.678145695364238,0,0,0.260869565217391,0.515151515151515,0,0,0,0.558139534883721,0.288888888888889,0.772787318361955,0
"3372",0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.0377358490566038,0,0,0.269230769230769,0.155555555555556,0.230769230769231,0.699337748344371,0,0,0.304347826086957,0.212121212121212,0.3,0.710769230769231,0,0,0.755555555555556,0.578599735799207,1
"3373",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0377358490566038,0,0,0.307692307692308,0.177777777777778,0.269230769230769,0.760794701986755,0,0,0.347826086956522,0.242424242424242,0.35,0.773230769230769,0,0.372093023255814,0.488888888888889,0.766182298546896,1
"3374",1,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0377358490566038,0,0,0.307692307692308,0.177777777777778,0.269230769230769,0.780170293282876,0,0,0.347826086956522,0.242424242424242,0.35,0.792923076923077,0,0.372093023255814,0.488888888888889,0.766182298546896,1
"3375",0,0,1,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.188679245283019,0,0,0.230769230769231,0.155555555555556,0.230769230769231,0.741721854304636,0,0,0.260869565217391,0.212121212121212,0.3,0.792307692307692,0,0.151162790697675,0.488888888888889,1,1
"3376",0,0,0,0,1,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0566037735849057,0,0,0.269230769230769,0.177777777777778,0.269230769230769,0.659981078524125,0,0,0.347826086956522,0.242424242424242,0.4,0.730288461538461,0,0.918604651162791,0.8,0,1
"3377",0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0188679245283019,0,0,0.307692307692308,0.177777777777778,0.269230769230769,0.776310312204352,0,0,0.347826086956522,0.242424242424242,0.35,0.789,0,0.372093023255814,0.488888888888889,0.766182298546896,1
"3378",0,1,0,0,0,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0754716981132075,0,0,0.192307692307692,0.177777777777778,0,0,0.333333333333333,0,0.217391304347826,0.363636363636364,0,0,0.333333333333333,0.372093023255814,0.488888888888889,0.766182298546896,0
"3379",0,0,0,0,0,0,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0.0377358490566038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558139534883721,0.288888888888889,0.772787318361955,0
"3380",0,0,0,0,1,0,0.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0377358490566038,0,0,0.192307692307692,0.133333333333333,0.192307692307692,0.656953642384106,0,0,0.217391304347826,0.151515151515152,0.25,0.689230769230769,0,0,0.755555555555556,0.578599735799207,1
"3381",0,0,0,0,1,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0188679245283019,0,0,0.230769230769231,0.133333333333333,0.230769230769231,0.653421633554084,0,0,0.260869565217391,0.242424242424242,0.25,0.732307692307692,0,0.151162790697675,0.488888888888889,1,1
"3382",0,0,0,0,0,0,0.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0377358490566038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372093023255814,0.488888888888889,0.766182298546896,0
"3383",0,0,0,0,1,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.0188679245283019,0,0,0.269230769230769,0.177777777777778,0.269230769230769,0.786754966887417,0,0,0.347826086956522,0.272727272727273,0.4,0.84059829059829,0,0.732558139534884,0.111111111111111,0.640686922060766,1
"3384",0,0,0,0,1,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0188679245283019,0,0,0.269230769230769,0.177777777777778,0.269230769230769,0.749668874172185,0,0,0.347826086956522,0.242424242424242,0.4,0.781375,0,0.918604651162791,0.8,0,1
"3385",0,0,0,0,1,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0188679245283019,0,0,0.269230769230769,0.155555555555556,0.230769230769231,0.74083885209713,0,0,0.304347826086957,0.212121212121212,0.3,0.752948717948718,0,0,0.755555555555556,0.578599735799207,1
"3386",0,0,0,0,0,1,0.166666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0754716981132075,0,0.35,0.423076923076923,0.333333333333333,0.384615384615385,0.768211920529801,0,0.210526315789474,0.391304347826087,0.454545454545455,0.4,0.753846153846154,0,0.151162790697675,0.488888888888889,1,1
"3387",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0377358490566038,0,0,0.230769230769231,0.177777777777778,0.230769230769231,0.649006622516556,0,0,0.260869565217391,0.242424242424242,0.3,0.646153846153846,0,1,0.244444444444444,0.414795244385733,1
"3388",0,0,0,0,0,0,0.166666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.0377358490566038,0,0,0.230769230769231,0.177777777777778,0.230769230769231,0.821192052980132,0,0,0.260869565217391,0.303030303030303,0.3,0.759230769230769,0,1,0.244444444444444,0.414795244385733,1
"3389",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0188679245283019,0,0,0.230769230769231,0.133333333333333,0.230769230769231,0.759381898454746,0,0,0.260869565217391,0.212121212121212,0.3,0.761538461538461,0,0.918604651162791,0.8,0,1
"3390",0,0,0,0,1,0,0.833333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.169811320754717,0,0,0.192307692307692,0.244444444444444,0.0384615384615385,0.529801324503311,0,0,0.217391304347826,0.424242424242424,0.05,0.592307692307692,0,0.151162790697675,0.488888888888889,1,0
"3391",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0377358490566038,0,0,0.192307692307692,0.155555555555556,0.115384615384615,0.565121412803532,0,0,0.217391304347826,0.303030303030303,0.15,0.661538461538462,0,0.372093023255814,0.488888888888889,0.766182298546896,0
"3392",0,0,0,1,0,0,0.166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.226415094339623,0,0,0.230769230769231,0.222222222222222,0.230769230769231,0.618101545253863,0,0,0.260869565217391,0.212121212121212,0.3,0.592307692307692,0,0,0.755555555555556,0.578599735799207,1
"3393",0,0,0,0,1,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0377358490566038,0,0,0.230769230769231,0.133333333333333,0.230769230769231,0.67991169977925,0,0,0.260869565217391,0.181818181818182,0.3,0.682051282051282,0,1,0.244444444444444,0.414795244385733,1
"3394",0,0,0,0,1,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0377358490566038,0,0,0.269230769230769,0.177777777777778,0.269230769230769,0.69926206244087,0,0,0.347826086956522,0.242424242424242,0.4,0.703365384615385,0,0.406976744186047,0.311111111111111,0.803170409511229,1
"3395",0,0,0,0,1,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0377358490566038,0,0,0.230769230769231,0.155555555555556,0.230769230769231,0.662251655629139,0,0,0.260869565217391,0.212121212121212,0.3,0.673076923076923,0,0.372093023255814,0.488888888888889,0.766182298546896,1
